"","BANDFINAL","Species1","sp2","sp2.fct","Beak.LengthA","Beak.LengthB","Beak.LengthC","Beak.DepthA","Beak.DepthB","Beak.DepthC","Beak.WidthA","Beak.WidthB","Beak.WidthC","Tarsus","Wing.Chord","Mass","Year","By.","Site","Sex0","MedianBeakLength","MedianBeakWidth","MedianBeakDepth","avg.mbl","avg.mbw","avg.mbd","age","age.ad","y.2003","y.2004","y.2005","y.2006","y.2007","y.2008","y.2009","y.2010","y.2011","y.2012","y.2013","y.2014","y.2015","y.2016","y.2017","y.2018","y.2019","y.2020","ch","maxseen","ch.corr","maxseen.corr","X.corr.y.2003","X.corr.y.2004","X.corr.y.2005","X.corr.y.2006","X.corr.y.2007","X.corr.y.2008","X.corr.y.2009","X.corr.y.2010","X.corr.y.2011","X.corr.y.2012","X.corr.y.2013","X.corr.y.2014","X.corr.y.2015","X.corr.y.2016","X.corr.y.2017","X.corr.y.2018","X.corr.y.2019","X.corr.y.2020","date2","scaled.mbl","scaled.mbd","scaled.mbw","sp.mean.bl","sp.mean.bd","sp.sd.bl","sp.sd.bd","pc1.new","pc2.new","pc1.bod","pc2.bod","mxcpois"
"31","AH0029","fortis","fortis large","fortis large",12.620,12.75,12.480,12.750,12.240,12.380,10.350,10.40,10.19,24.96,77.00,26.40,2020,"JB","El Garrapatero","m",12.620,10.350000,12.380,12.945000,10.400000,11.990000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-08,-0.093637985,-1.050172434,-1.2328650500,13.007307,12.886966,0.6653983,0.8541130, 2.506142e-01,-7.451054e-02, 0.6934032056,-0.1780444980, 0
"32","AH0030","magnirostris","fortis large","fortis large",13.780,13.88,13.760,13.050,13.030,12.940,10.410,11.03,11.33,24.14,75.00,26.10,2020,"PC","El Garrapatero","f",13.780,11.030000,13.030,13.780000,11.030000,13.030000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-08, 1.161249465, 0.167465068,-0.3097951074,13.007307,12.886966,0.6653983,0.8541130, 3.548787e-01, 2.647525e-02, 0.5980359877, 0.0041535447, 0
"33","AH0031","fortis","fortis small","fortis small",11.440,11.25,11.260, 9.640, 9.770,10.460, 9.210, 9.43, 9.40,22.68,76.00,17.50,2020,"CB","El Garrapatero","f",11.260, 9.400000, 9.770,11.260000, 9.400000, 9.770000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-08,-0.181866766,-0.993567761, 0.0372539125,11.369052,10.448229,0.5996244,0.6826201, 3.113528e-02,-3.868581e-03, 0.3484506250,-1.3560996167, 0
"34","AH0033","fortis","fortis small","fortis small",11.330,11.13,11.180,10.220,10.160, 9.940, 9.530, 9.58, 9.51,21.47,68.00,17.90,2020,"MP","El Garrapatero","f",11.180, 9.530000,10.160,11.180000, 9.530000,10.160000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14,-0.315283608,-0.422239763, 0.2783054723,11.369052,10.448229,0.5996244,0.6826201, 5.213402e-02,-6.381239e-02, 0.0376774387,-0.3622010043, 0
"35","AH0034","scandens","scandens","scandens",14.710,14.90,14.720, 8.740, 8.750, 8.270, 8.270, 8.14, 8.19,22.91,72.00,23.30,2020,"PC","El Garrapatero","m",14.720, 8.190000, 8.740,14.720000, 8.190000, 8.740000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14, 0.546828194, 0.208238162,-0.1588388605,14.251929, 8.627551,0.8559749,0.5400007, 7.318992e-02, 7.814760e-01, 0.3798955326,-0.0538076206, 0
"36","AH0035","scandens","scandens","scandens",13.960,14.41,14.530, 8.470, 8.350, 8.490, 7.840, 7.75, 7.73,22.28,63.00,21.50,2020,"CB","El Garrapatero","f",14.410, 7.750000, 8.470,14.410000, 7.750000, 8.470000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-12, 0.184668033,-0.291761162,-1.1139255777,14.251929, 8.627551,0.8559749,0.5400007, 3.083128e-02, 7.794295e-01,-0.0347050175, 0.7611443362, 0
"37","AH0036","fortis","fortis small","fortis small",12.180,12.00,12.000,11.810,11.570,11.230, 9.990,10.21,10.39,20.29,66.00,20.40,2020,"CB/MK","El Garrapatero","f",12.000,10.210000,11.570,12.000000,10.210000,11.570000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-12, 1.052239019, 1.643330692, 1.5391905543,11.369052,10.448229,0.5996244,0.6826201, 1.804017e-01,-9.694031e-02, 0.0283750910, 0.2078061427, 0
"38","AH0037","fortis","fortis small","fortis small",11.000,11.07,11.080,10.300,10.230,10.190, 9.000, 9.20, 9.24,20.54,65.00,18.60,2020,"MP","El Garrapatero","f",11.070, 9.200000,10.230,11.070000, 9.200000,10.230000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-12,-0.498731765,-0.319693712,-0.3335946410,11.369052,10.448229,0.5996244,0.6826201, 3.876330e-02,-7.019190e-02,-0.0657910474, 0.0789357773, 0
"39","AH0038","fortis","fortis small","fortis small",11.410,11.86,11.230, 9.370, 8.190, 8.390, 8.360, 8.48, 8.57,22.63,61.00,16.40,2020,"CB/AC","El Garrapatero","f",11.410, 8.480000, 8.390,11.410000, 8.480000, 8.390000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-12, 0.068289812,-3.015189908,-1.6686494338,11.369052,10.448229,0.5996244,0.6826201,-6.582499e-02, 2.124270e-01,-0.2723850204, 0.2890948691, 0
"40","AH0039","fortis","fortis small","fortis small",11.730,12.03,11.830,10.950,10.510,10.810, 9.680, 9.55, 9.70,23.89,69.00,19.80,2020,"CB","El Garrapatero","f",11.830, 9.680000,10.810,11.830000, 9.680000,10.810000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-12, 0.768728230, 0.529973567, 0.5564418874,11.369052,10.448229,0.5996244,0.6826201, 1.160041e-01,-2.110743e-02, 0.1602824176,-0.1681963673, 0
"41","AH0041","fortis","fortis large","fortis large",14.540,14.54,14.560,13.980,13.740,13.590,11.230,11.32,11.08,24.80,78.00,27.40,2020,"PC","El Garrapatero","m",14.540,11.230000,13.740,14.540000,11.230000,13.740000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14, 2.303422473, 0.998736824,-0.0167570305,13.007307,12.886966,0.6653983,0.8541130, 4.280093e-01, 7.978896e-02, 0.7628578231,-0.1602225036, 0
"42","AH0042","fortis","fortis small","fortis small",10.770,10.69,10.650,10.310,10.260,10.150, 8.990, 8.98, 8.97,18.33,64.00,17.10,2020,"MP","El Garrapatero","f",10.690, 8.980000,10.260,10.690000, 8.980000,10.260000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14,-1.132461763,-0.275745404,-0.7415280499,11.369052,10.448229,0.5996244,0.6826201, 1.673824e-02,-1.270804e-01,-0.1736293662,-0.0546702416, 0
"43","AH0043","fortis","fortis large","fortis large",12.220,13.39,13.240,13.150,13.390,12.540,10.790,10.87,14.47,24.18,75.00,25.00,2020,"CB","El Garrapatero","m",13.240,10.870000,13.150,13.186667,10.860000,12.733333,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-13, 0.269552994,-0.179873835,-0.5588774729,13.007307,12.886966,0.6653983,0.8541130, 3.331589e-01,-7.109688e-02, 0.5632658314,-0.1501388820, 0
"44","AH0044","scandens","scandens","scandens",16.200,16.07,16.100, 8.730, 8.710, 8.810, 8.350, 8.13, 8.17,22.29,69.00,NA,2020,"MP","El Garrapatero","f",16.100, 8.170000, 8.730,16.100000, 8.170000, 8.730000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-13, 2.159025039, 0.189719668,-0.2022518931,14.251929, 8.627551,0.8559749,0.5400007, 1.272292e-01, 1.027813e+00,NA,NA, 0
"45","AH0045","fortis","fortis small","fortis small",12.380,12.40,12.040,10.510,10.140,10.000, 9.400, 9.51, 9.45,20.05,67.00,20.20,2020,"CB","El Garrapatero","f",12.380, 9.450000,10.140,12.380000, 9.450000,10.140000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-13, 1.685969017,-0.451538634, 0.1299660509,11.369052,10.448229,0.5996244,0.6826201, 9.620700e-02, 1.552683e-01, 0.0587297079, 0.0549457650, 0
"46","AH0048","scandens","scandens","scandens",14.720,14.62,14.610, 9.910, 9.780, 9.950, 8.810, 8.60, 8.50,23.13,75.00,24.70,2020,"EA","El Garrapatero","m",14.620, 8.600000, 9.910,14.620000, 8.600000, 9.910000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14, 0.430002336, 2.374901898, 0.7311283077,14.251929, 8.627551,0.8559749,0.5400007, 1.425483e-01, 6.252085e-01, 0.5437526877,-0.2124983597, 0
"47","AH0049","fortis","fortis small","fortis small",12.390,11.88,12.060,11.950,11.850,11.870,10.100,10.15,10.07,24.69,75.00,22.20,2020,"JB","El Garrapatero","m",12.060,10.100000,11.870,11.870000,10.013333,11.086667,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-17, 0.835436651, 0.935274626, 1.1745228100,11.369052,10.448229,0.5996244,0.6826201, 1.935144e-01,-1.088875e-01, 0.4786191375,-0.5350806730, 0
"48","AH0050","fortis","fortis large","fortis large",12.550,12.32,12.550,11.930,12.460,12.260,10.580,10.71,10.63,23.88,72.00,24.30,2020,"JB","El Garrapatero","f",12.550,10.630000,12.260,12.665000,10.475000,12.050000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-17,-0.514438567,-0.979924116,-1.1229757711,13.007307,12.886966,0.6653983,0.8541130, 2.524150e-01,-9.209776e-02, 0.4210194390, 0.1056952874, 0
"49","AH0051","fortis","fortis large","fortis large",13.860,13.85,13.810,14.100,13.990,14.050,12.300,12.29,12.34,22.72,73.00,26.00,2020,"MP","El Garrapatero","f",13.850,12.300000,14.050,13.850000,12.300000,14.050000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14, 1.266449610, 1.361686464, 1.5509966814,13.007307,12.886966,0.6653983,0.8541130, 4.560131e-01,-1.369636e-01, 0.5033866715, 0.2030745239, 0
"50","AH0052","scandens","scandens","scandens",14.940,14.94,14.820, 7.790, 8.080, 7.930, 9.480, 9.28, 8.51,20.53,66.00,20.00,2020,"MKH","El Garrapatero","f",14.940, 9.280000, 7.930,14.940000, 9.280000, 7.930000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14, 0.803845082,-1.291759810, 2.2071714161,14.251929, 8.627551,0.8559749,0.5400007, 8.295768e-02, 8.335126e-01, 0.0178629597, 0.1560094646, 0
"51","AH0054","fortis","fortis large","fortis large",14.220,13.80,13.800,13.850,13.600,13.550,11.530,11.52,11.57,23.28,70.00,23.50,2020,"EA","El Garrapatero","f",13.800,11.530000,13.600,13.800000,11.530000,13.600000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14, 1.191306649, 0.834824083, 0.4228000850,13.007307,12.886966,0.6653983,0.8541130, 4.027307e-01,-5.559830e-02, 0.3117556962, 0.2216182487, 0
"52","AH0056","scandens","scandens","scandens",13.400,13.82,13.410, 8.780, 8.550, 8.850, 8.330, 8.41, 8.11,23.04,66.00,20.00,2020,"JB","El Garrapatero","f",13.410, 8.330000, 8.780,13.410000, 8.330000, 8.780000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-14,-0.983590550, 0.282312136, 0.1450523677,14.251929, 8.627551,0.8559749,0.5400007, 2.795993e-02, 5.373700e-01, 0.0415937755, 0.2039891738, 0
"53","AH0057","fortis","fortis small","fortis small",11.530,11.60,11.550,10.530,10.400,10.470, 9.020, 9.06, 9.06,21.43,68.00,20.60,2020,"MP","El Garrapatero","m",11.550, 9.060000,10.470,11.515000, 9.005000, 9.925000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-17, 0.243399416,-0.766501505,-0.6951719807,11.369052,10.448229,0.5996244,0.6826201, 6.460234e-02,-1.826491e-04, 0.1235724483, 0.0176289402, 0
"54","AH0068","magnirostris","magnirostris","magnirostris",14.420,14.50,14.510,15.240,14.260,14.460,12.960,13.09,13.07,23.63,77.00,30.40,2020,"MKH","El Garrapatero","f",14.500,13.070000,14.460,14.500000,13.070000,14.460000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-0.560429604,-1.674378376,-0.8402493932,14.897689,16.019465,0.7096140,0.9313698, 5.313534e-01,-1.082805e-01, 0.8086408427, 0.3603757854, 0
"55","AH0069","fortis","fortis large","fortis large",11.970,11.88,11.920,11.840,11.800,11.890,10.660,10.65,10.54,22.71,76.00,23.50,2020,"MP","El Garrapatero","m",11.920,10.650000,11.840,11.920000,10.650000,11.840000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-1.634068687,-1.225793227,-0.8665674537,13.007307,12.886966,0.6653983,0.8541130, 2.071356e-01,-1.638951e-01, 0.5404524599,-0.5097604620, 0
"56","AH0070","fortis","fortis large","fortis large",12.950,12.98,12.950,12.640,12.630,12.630,10.600,10.60,10.68,22.19,75.00,24.10,2020,"MP","El Garrapatero","f",12.950,10.600000,12.630,12.950000,10.600000,12.630000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-0.086123689,-0.300857048,-0.9398269730,13.007307,12.886966,0.6653983,0.8541130, 2.856278e-01,-5.552491e-02, 0.5156936299,-0.3150434256, 0
"57","AH0071","scandens","scandens","scandens",14.770,14.46,14.350, 8.520, 8.460, 8.410, 7.670, 8.09, 8.10,20.78,64.00,22.40,2020,"MKH","El Garrapatero","f",14.460, 8.090000, 8.460,14.460000, 8.090000, 8.460000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-19, 0.243080962,-0.310279655,-0.3759040235,14.251929, 8.627551,0.8559749,0.5400007, 4.514521e-02, 7.687518e-01, 0.0188852555, 0.7392555703, 0
"58","AH0072","scandens","scandens","scandens",14.280,14.46,14.240, 8.630, 8.310, 8.340, 8.180, 7.80, 7.75,23.42,73.00,22.20,2020,"CB","El Garrapatero","f",14.280, 7.800000, 8.340,14.280000, 7.800000, 8.340000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 0.032794417,-0.532501577,-1.0053929962,14.251929, 8.627551,0.8559749,0.5400007, 2.107040e-02, 7.660657e-01, 0.3885833008,-0.3191962856, 0
"59","AH0073","fortis","fortis small","fortis small",11.250,11.51,11.440, 9.720, 9.810, 9.550, 8.810, 8.71, 8.61,21.78,69.00,19.20,2020,"MP","El Garrapatero","f",11.440, 8.710000, 9.720,11.440000, 8.710000, 9.720000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 0.118321127,-1.066814940,-1.2421735972,11.369052,10.448229,0.5996244,0.6826201, 9.883130e-03, 7.444119e-02, 0.1211615851,-0.2931064769, 0
"60","AH0074","scandens","scandens","scandens",11.900,12.00,12.030, 9.050, 8.800, 8.630, 8.410, 8.46, 8.53,19.78,68.00,NA,2020,"EA","El Garrapatero","m",12.000, 8.460000, 8.800,12.000000, 8.460000, 8.800000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-2.630835152, 0.319349123, 0.4272370795,14.251929, 8.627551,0.8559749,0.5400007,-2.264318e-02, 2.781205e-01,NA,NA, 0
"61","AH0075","fortis","fortis large","fortis large",12.520,12.55,12.580,11.910,11.990,11.950,10.540,10.59,10.56,20.74,75.00,21.30,2020,"MP","El Garrapatero","m",12.550,10.560000,11.950,12.550000,10.560000,11.950000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-0.687267377,-1.097004645,-0.9984345884,13.007307,12.886966,0.6653983,0.8541130, 2.344315e-01,-5.771034e-02, 0.4125160997,-0.7374514438, 0
"62","AH0076","fortis","fortis small","fortis small",12.020,12.09,12.150,10.440,10.750,11.040,10.190,10.07, 9.96,22.50,75.00,22.70,2020,"CB","El Garrapatero","f",12.090,10.070000,10.750,12.090000,10.070000,10.750000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 1.202332966, 0.442076952, 1.2795965668,11.369052,10.448229,0.5996244,0.6826201, 1.381392e-01, 7.220722e-03, 0.4738902809,-0.5064629729, 0
"63","AH0077","fortis","fortis large","fortis large",13.420,13.41,13.340,12.760,12.780,12.930,11.400,11.54,11.50,21.75,75.00,27.20,2020,"CB","El Garrapatero","m",13.410,11.500000,12.780,13.410000,11.500000,12.780000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 0.605191553,-0.125236254, 0.3788443735,13.007307,12.886966,0.6653983,0.8541130, 3.453807e-01,-4.299334e-02, 0.6105880494, 0.1135247296, 0
"64","AH0078","fortis","fortis large","fortis large",12.650,12.62,12.640,13.860,13.880,13.850,11.650,11.27,11.47,22.92,78.00,27.20,2020,"EA","El Garrapatero","m",12.640,11.470000,13.860,12.640000,11.470000,13.860000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-0.552010047, 1.139233459, 0.3348886619,13.007307,12.886966,0.6653983,0.8541130, 3.668688e-01,-2.825173e-01, 0.7386927408,-0.2243516867, 0
"65","AH0079","fortis","fortis small","fortis small",11.600,11.43,11.770,10.400,10.630,10.530, 8.970, 8.95, 9.04,22.88,74.00,24.30,2020,"CB","El Garrapatero","f",11.600, 8.970000,10.530,11.600000, 8.970000,10.530000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 0.385154811, 0.119789364,-0.7600704776,11.369052,10.448229,0.5996244,0.6826201, 6.618612e-02, 8.250553e-03, 0.4895935418,-0.1535811080, 0
"66","AH0081","fortis","fortis small","fortis small",11.730,11.85,11.310,10.580,10.350,10.840, 9.300, 9.26, 9.15,20.75,69.00,20.50,2020,"EA","El Garrapatero","m",11.730, 9.260000,10.580,11.730000, 9.260000,10.580000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 0.601957178, 0.193036543,-0.2223400750,11.369052,10.448229,0.5996244,0.6826201, 8.479231e-02, 8.902324e-03, 0.1529623848,-0.1295461283, 0
"67","AH0082","fortis","fortis small","fortis small",11.840,12.13,11.920, 9.910,10.290,10.050, 8.810, 8.74, 8.85,19.49,68.00,18.30,2020,"CB","El Garrapatero","f",11.920, 8.810000,10.050,11.920000, 8.810000,10.050000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 0.918822177,-0.583383557,-1.0567493204,11.369052,10.448229,0.5996244,0.6826201, 4.921714e-02, 1.212235e-01, 0.0317387256,-0.3436651605, 0
"68","AH0083","scandens","scandens","scandens",14.120,14.06,14.060, 8.700, 8.250, 8.240, 7.720, 8.02, 7.86,20.42,67.00,21.10,2020,"EA","El Garrapatero","f",14.060, 7.860000, 8.250,14.060000, 7.860000, 8.250000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-0.224222471,-0.699168018,-0.8751538984,14.251929, 8.627551,0.8559749,0.5400007, 1.006070e-02, 7.322830e-01, 0.0909856059, 0.1888833250, 0
"69","AH0084","fortis","fortis small","fortis small",13.200,12.99,12.870,10.450,10.360,10.490, 9.550, 9.58, 9.42,19.06,68.00,20.10,2020,"AC","El Garrapatero","f",12.990, 9.550000,10.450,12.990000, 9.550000,10.450000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-25, 2.703272435, 0.002593877, 0.3153903277,11.369052,10.448229,0.5996244,0.6826201, 1.397591e-01, 2.269973e-01, 0.0851887469,-0.0981550843, 0
"70","AH0085","fortis","fortis large","fortis large",13.170,13.27,13.290,14.220,14.330,14.350,11.320,11.47,11.37,21.79,70.00,26.10,2020,"JB","El Garrapatero","f",13.270,11.370000,14.330,13.270000,11.370000,14.330000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-24, 0.394791262, 1.689511945, 0.1883696234,13.007307,12.886966,0.6653983,0.8541130, 4.116104e-01,-2.107628e-01, 0.3807463654, 0.5596347364, 0
"71","AH0086","fortis","fortis small","fortis small",11.430,11.17,11.480,10.370, 9.700,10.210, 9.470, 9.21, 9.36,23.88,65.00,19.50,2020,"CB","El Garrapatero","f",11.430, 9.360000,10.210,11.430000, 9.360000,10.210000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 0.101644022,-0.348992583,-0.0369157982,11.369052,10.448229,0.5996244,0.6826201, 5.822231e-02,-1.419791e-02,-0.0054552597, 0.2696461407, 0
"72","AH0088","fortis","fortis small","fortis small",12.710,12.40,12.450,10.230, 9.870,10.380, 9.360, 9.33, 9.41,21.72,67.00,19.50,2020,"CB","El Garrapatero","f",12.450, 9.360000,10.230,12.450000, 9.360000,10.230000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21, 1.802708753,-0.319693712,-0.0369157982,11.369052,10.448229,0.5996244,0.6826201, 1.000772e-01, 1.643206e-01, 0.0521516135,-0.0118041443, 0
"73","AH0089","scandens","scandens","scandens",13.680,13.63,13.570, 8.220, 7.960, 8.250, 7.980, 7.95, 8.28,24.48,69.00,22.10,2020,"MKH","El Garrapatero","m",13.630, 7.980000, 8.220,13.720000, 8.075000, 8.555000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-03-05,-0.621430389,-0.134353967,-0.4084637980,14.251929, 8.627551,0.8559749,0.5400007,-4.132107e-03, 6.518898e-01, 0.2393525541, 0.1672919137, 0
"74","AH0092","fortis","fortis small","fortis small",11.300,11.25,11.230,10.360,10.440,10.490, 8.940, 8.99, 9.02,21.82,66.00,20.90,2020,"MKH","El Garrapatero","f",11.250, 8.990000,10.440,11.250000, 8.990000,10.440000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,000000000000000001,1,000000000000000001, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,-0.198543872,-0.012055559,-0.7229856222,11.369052,10.448229,0.5996244,0.6826201, 4.846160e-02,-4.612109e-02, 0.0588170054, 0.3075332128, 0
